"age","scenario","subperiod","disease","base_mean","base_lci","base_uci","crisis_mean","crisis_lci","crisis_uci","excess_mean","excess_lci","excess_uci","module","male","female","total","base_risk","crisis_risk","excess_risk","base_surv","crisis_surv","excess_surv","base_adj","crisis_adj","excess_adj","base_dr_mean","base_dr_lci","base_dr_uci","crisis_dr_mean","crisis_dr_lci","crisis_dr_uci","excess_dr_mean","excess_dr_lci","excess_dr_uci"
"60 to 69yo","status quo","months 1 to 3","neonatal",0,0,0,0,0,0,0,0,0,"MNH",33911,33943,67854,0,0,0,1,1,1,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,0,0,0,0,0,0
"60 to 69yo","status quo","months 1 to 3","colorectal cancer",3.21688265906699,1.66838324243536,5.01514004612306,3.37162779964278,1.68581389982139,5.30535550826143,0,0,1.45030893272582,"NCDs",33911,33943,67854,4.74548294868394e-05,5.01075839302031e-05,0,0.999952545170513,0.99994989241607,1,0.999031881697822,0.991655235189053,0.993362282688916,0.189677123459701,0.098372918067609,0.295707813592453,0.198801364610075,0.0994006823050376,0.312819794312913,0,0,0.0855145977152703
"60 to 69yo","status quo","months 1 to 3","RSV",0.288759935671154,0.233673702049913,0.355080750086491,3.34133942595501,0.20055368534875,11.5042112124795,3.0599700525438,-0.0697683683672945,11.2392436659884,"infections - endemic",33911,33943,67854,4.25973060325418e-06,4.96574520304632e-05,4.5397721427209e-05,0.999995740269397,0.99995034254797,0.999954602278573,0.999031881697822,0.991655235189053,0.993362282688916,0.0170261584811423,0.0137781076683294,0.0209366341300906,0.197015470561632,0.0118252513901847,0.678323060465264,0.180425081966676,-0.00411375384895868,0.662699773154193
"60 to 69yo","status quo","months 1 to 3","meningococcal meningitis",0,0,0,0.0785568194726467,0,0.236989190307696,0.0786920481464029,0,0.237397146410235,"infections - epidemic",33911,33943,67854,0,1.16747537359625e-06,1.16747537359625e-06,1,0.999998832524626,0.999998832524626,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,0.00463194748609088,0,0.0139735988758897,0.00463992097737601,0,0.0139976532005973
"60 to 69yo","status quo","months 1 to 3","polio - vaccine-derived",0,0,0,15.4047549246841,0,94.984256928264,15.4312728589893,0,95.1477639945932,"infections - epidemic",33911,33943,67854,0,0.000228938393020308,0.000228938393020308,1,0.99977106160698,0.99977106160698,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,0.908310905739784,0,5.60055884454788,0.909874483287424,0,5.61019971532047
"60 to 69yo","status quo","months 1 to 3","cholera",0,0,0,119.273798667278,0,1721.3298367136,119.479118049044,0,1724.29295503329,"infections - epidemic",33911,33943,67854,0,0.0017725924190173,0.0017725924190173,1,0.998227407580983,0.998227407580983,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,7.03274363196154,0,101.494809278461,7.04484988321511,0,101.669523689559
"60 to 69yo","status quo","months 1 to 3","traumatic injury",0,0,0,1074.3901868229,870.263956199022,1283.31555919106,1076.23965528453,871.762039260488,1285.52467435439,"injuries",33911,33943,67854,0,0.0159670935403127,0.0159670935403127,1,0.984032906459687,0.984032906459687,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,63.349292376429,51.3133929200781,75.6681637337179,63.4583426262859,51.4017244248042,75.798419840011
"60 to 69yo","status quo","months 1 to 3","diabetes type 1",0.869157737077105,0.439574027947042,1.41862527201091,9.61905578133381,5.99951417289377,14.2104195202591,8.57271649960534,4.68866997429168,14.2348815109322,"NCDs",33911,33943,67854,1.28216464762578e-05,0.000142953989447932,0.000127184838034604,0.999987178353524,0.999857046010552,0.999872815161965,0.999031881697822,0.991655235189053,0.993362282688916,0.0512481668974969,0.0259186131435617,0.083646433326949,0.567168599034626,0.353749487026752,0.837889280841876,0.505473272796426,0.27645815151786,0.839331633739605
"60 to 69yo","status quo","months 1 to 3","diphtheria",0,0,0,0.000945643423931516,0,0.0113028952955819,0.000947271266134433,0,0.0113223522383488,"infections - epidemic",33911,33943,67854,0,1.40537182774781e-08,1.40537182774781e-08,1,0.999999985946282,0.999999985946282,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,5.57579941451566e-05,0,0.000666452865599388,5.58539766410133e-05,0,0.000667600105746596
"60 to 69yo","status quo","months 1 to 3","breast cancer",12.6177726658435,9.41088032559348,16.1343648894198,16.6201417417685,12.8518518480501,20.3884316354869,3.99331637640944,0.884092431593135,7.3310136462442,"NCDs",33911,33943,67854,0.000186134936776019,0.00024700091372653,5.92448492351225e-05,0.999813865063224,0.999752999086273,0.999940755150765,0.999031881697822,0.991655235189053,0.993362282688916,0.743982009098145,0.55489394502807,0.951330914246638,0.979973785548489,0.757784025101934,1.20216354599504,0.235458001928347,0.0521287616209524,0.43225871995801
"60 to 69yo","status quo","months 1 to 3","pertussis",0,0,0,4.33353337777616e-05,0,0.000599999016740666,4.34099317535056e-05,0,0.000601031862416363,"infections - epidemic",33911,33943,67854,0,6.44029828749963e-10,6.44029828749963e-10,1,0.99999999935597,0.99999999935597,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,2.55518224513538e-06,0,3.53777553101755e-05,2.55958076723104e-06,0,3.54386550126225e-05
"60 to 69yo","status quo","months 1 to 3","lung cancer",21.9187594844502,16.8037162501574,27.4334154714222,30.1165694926915,23.9484739298156,35.9375857232513,8.23497332349111,2.39400310128029,14.4136867218162,"NCDs",33911,33943,67854,0.000323341291596663,0.000447578624694196,0.000122174079641583,0.999676658708403,0.999552421375306,0.999877825920358,0.999031881697822,0.991655235189053,0.993362282688916,1.29239630084032,0.990797893351607,1.6175570839141,1.7757639538847,1.41207439862745,2.11898866278504,0.485558914424377,0.141157657872467,0.849874529348337
"60 to 69yo","status quo","months 1 to 3","Hib disease",0,0,0,0,0,0,0,0,0,"infections - endemic",33911,33943,67854,0,0,0,1,1,1,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,0,0,0,0,0,0
"60 to 69yo","status quo","months 1 to 3","bacterial dysentery",0,0,0,0.000838433593144757,0,0.00794617802405546,0.000839876883028369,0,0.007959856672489,"infections - epidemic",33911,33943,67854,0,1.24604150086951e-08,1.24604150086951e-08,1,0.999999987539585,0.999999987539585,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,4.94365785184729e-05,0,0.000468530670788806,4.95216792518398e-05,0,0.000469337205239286
"60 to 69yo","status quo","months 1 to 3","COVID-19",10.0782868843862,8.15566952223443,12.3930131033486,116.619285271052,6.9997161204782,401.519486103428,106.79894347354,-2.43505259906238,392.271600165296,"infections - endemic",33911,33943,67854,0.000148672934733874,0.00173314226001418,0.00158446932528031,0.999851327065266,0.998266857739986,0.99841553067472,0.999031881697822,0.991655235189053,0.993362282688916,0.594246252732903,0.480882922634814,0.730729506037786,6.87622549979955,0.412724416610173,23.6748023501748,6.29718846893587,-0.143578060319173,23.1295190468239
"60 to 69yo","status quo","months 1 to 3","chronic kidney disease",14.4859622846184,10.9493894234081,18.1124480151815,22.1634945064753,17.9588763092737,26.3879458083807,7.76809305062732,3.54630334919943,12.8739751836483,"NCDs",33911,33943,67854,0.000213694107937631,0.000329383676717659,0.000115247443039467,0.999786305892062,0.999670616323282,0.999884752556961,0.999031881697822,0.991655235189053,0.993362282688916,0.854136114958282,0.645609091030536,1.06796467339267,1.30682661736329,1.05890962149661,1.55591303302179,0.458030242557133,0.209100762906517,0.759088483828701
"60 to 69yo","status quo","months 1 to 3","typhoid fever",0,0,0,0.00150449073172231,0,0.0202226496882337,0.00150708058054377,0,0.020257461205751,"infections - epidemic",33911,33943,67854,0,2.23590503139093e-08,2.23590503139093e-08,1,0.99999997764095,0.99999997764095,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,8.87093203292766e-05,0,0.00119238854136816,8.8862025642685e-05,0,0.00119444113364638
"60 to 69yo","status quo","months 1 to 3","ischaemic heart disease",91.5213106823374,83.6389491357416,100.053042952037,285.021547698037,272.695273124638,297.704818156105,194.450666836355,175.040367832614,213.860965840097,"NCDs",33911,33943,67854,0.00135010463642527,0.0042358593450644,0.00288487045715802,0.998649895363575,0.995764140654936,0.997115129542842,0.999031881697822,0.991655235189053,0.993362282688916,5.39637306836746,4.93160520995223,5.89942978710841,16.8057318283023,16.0789374276837,17.5535757851737,11.465398974496,10.3209090845259,12.6098888644661
"60 to 69yo","status quo","months 1 to 3","other viral gastroenteritis",0.00943430878032987,0.00763454200755975,0.0116011296043579,0.240534565993637,0.0284825961123529,0.597306437910909,0.231567856950417,0.0185720906135193,0.589854678952002,"infections - endemic",33911,33943,67854,1.39173094559376e-07,3.57471425372578e-06,3.4355411591664e-06,0.999999860826905,0.999996425285746,0.999996564458841,0.999031881697822,0.991655235189053,0.993362282688916,0.00055627535752348,0.000450155669447448,0.000684037661751703,0.014182644940967,0.00167941994527786,0.0352189927250134,0.013653940677097,0.00109506659009657,0.0347796144965111
"60 to 69yo","status quo","months 1 to 3","polio - wildtype",0,0,0,10.6438885778128,0,23.5504599022413,10.6622110983228,0,23.5909999531281,"infections - epidemic",33911,33943,67854,0,0.000158184583812303,0.000158184583812303,1,0.999841815416188,0.999841815416188,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,0.62759583790683,0,1.38860628870615,0.628676189089385,0,1.39099665262429
"60 to 69yo","status quo","months 1 to 3","maternal",0,0,0,0,0,0,0,0,0,"MNH",33911,33943,67854,0,0,0,1,1,1,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,0,0,0,0,0,0
"60 to 69yo","status quo","months 1 to 3","hepatitis E",0,0,0,0.00702481726186802,0,0.053429291267917,0.00703690986857077,0,0.0535212651060432,"infections - epidemic",33911,33943,67854,0,1.04399607981843e-07,1.04399607981843e-07,1,0.999999895600392,0.999999895600392,0.999031881697822,0.991655235189053,0.993362282688916,0,0,0,0.000414204455765769,0,0.00315035248414325,0.000414917472402556,0,0.00315577553959732
"60 to 69yo","status quo","months 1 to 3","bacterial gastroenteritis",0.00943430878032987,0.00763454200755975,0.0116011296043579,0.240534565993637,0.0284825961123529,0.597306437910909,0.231567856950417,0.0185720906135193,0.589854678952002,"infections - endemic",33911,33943,67854,1.39173094559376e-07,3.57471425372578e-06,3.4355411591664e-06,0.999999860826905,0.999996425285746,0.999996564458841,0.999031881697822,0.991655235189053,0.993362282688916,0.00055627535752348,0.000450155669447448,0.000684037661751703,0.014182644940967,0.00167941994527786,0.0352189927250134,0.013653940677097,0.00109506659009657,0.0347796144965111
"60 to 69yo","status quo","months 4 to 6","maternal",0,0,0,0,0,0,0,0,0,"MNH",33911,33943,67854,0,0,0,1,1,1,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,0,0,0,0,0,0
"60 to 69yo","status quo","months 4 to 6","pneumococcal disease",4.80982001633431,3.89225896867689,5.91451336630706,55.6583580094123,3.57374563219186,184.594647639802,50.971301181903,-0.967112633843905,180.279242427386,"infections - endemic",33911,33943,67854,7.09487570932878e-05,0.000828087994007526,0.000757139236914238,0.999929051242907,0.999171912005992,0.999242860763086,0.999099126283948,0.99055466453547,0.992143548753885,0.283601524129509,0.229499351758445,0.348737582585761,3.28178499578144,0.210718842846269,10.8842582963626,3.00542196027303,-0.0570238836446249,10.6298089632646
"60 to 69yo","status quo","months 4 to 6","RSV",0.0261305592429454,0.0211456776395992,0.0321320842332194,0.302378054977292,0.0194152736784478,1.00285693845123,0.276914437692164,-0.00525408308157838,0.979412412215861,"infections - endemic",33911,33943,67854,3.85447000957102e-07,4.49879669349388e-06,4.11334969253679e-06,0.999999614552999,0.999995501203306,0.999995886650307,0.999099126283948,0.99055466453547,0.992143548753885,0.00154073674326459,0.00124681305890361,0.00189460479416106,0.0178291239513433,0.00114478321182499,0.0591314758686917,0.016327712121506,-0.000309796617083047,0.057749115749131
"60 to 69yo","status quo","months 4 to 6","typhoid fever",0,0,0,0.00614402426779435,0,0.076121302888757,0.00615387949693633,0,0.0762434041126221,"infections - epidemic",33911,33943,67854,0,9.14111179886226e-08,9.14111179886226e-08,1,0.999999908588882,0.999999908588882,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,0.000362270238952338,0,0.00448834206782406,0.000362851333046466,0,0.00449554152499057
"60 to 69yo","status quo","months 4 to 6","neonatal",0,0,0,0,0,0,0,0,0,"MNH",33911,33943,67854,0,0,0,1,1,1,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,0,0,0,0,0,0
"60 to 69yo","status quo","months 4 to 6","polio - vaccine-derived",0,0,0,41.6417802172114,0,654.478260949402,41.7085750845546,0,655.528066898885,"infections - epidemic",33911,33943,67854,0,0.000619548608335544,0.000619548608335544,1,0.999380451391664,0.999380451391664,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,2.4553252090434,0,38.590016192818,2.45926363628563,0,38.6519159242638
"60 to 69yo","status quo","months 4 to 6","polio - wildtype",0,0,0,32.7185088239063,0,581.514547480842,32.7709904528174,0,582.447317089982,"infections - epidemic",33911,33943,67854,0,0.00048678770463053,0.00048678770463053,1,0.999513212295369,0.999513212295369,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,1.92918216028724,0,34.2878551398971,1.93227663573485,0,34.3428540550157
"60 to 69yo","status quo","months 4 to 6","hemorrhagic stroke",11.9092615853047,8.96191916276702,15.0264508593106,20.8709867817624,17.1564067897543,25.1600884792009,8.87968476134727,3.73045974331461,15.1797962959344,"NCDs",33911,33943,67854,0.000175671294249418,0.000310519645120406,0.000131900845933917,0.999824328705751,0.99968948035488,0.999868099154066,0.999099126283948,0.99055466453547,0.992143548753885,0.702206054567399,0.528421838042749,0.886004954756181,1.23061645577036,1.01159359344768,1.48351485413228,0.523573049210877,0.219959180450603,0.895046665131442
"60 to 69yo","status quo","months 4 to 6","measles",0,0,0,8.62229198451655,0,105.25300157393,8.63612244148298,0,105.421831058186,"infections - epidemic",33911,33943,67854,0,0.000128282916143485,0.000128282916143485,1,0.999871717083856,0.999871717083856,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,0.508396393211022,0,6.20603506247652,0.509211878751389,0,6.21598975909522
"60 to 69yo","status quo","months 4 to 6","traumatic injury",0,0,0,1073.19779427743,869.298109464113,1281.89129459424,1074.91924095737,870.692493940484,1283.94749292496,"injuries",33911,33943,67854,0,0.0159670935403127,0.0159670935403127,1,0.984032906459687,0.984032906459687,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,63.2789853083667,51.2564436776604,75.5841847887574,63.380487007075,51.3386608004173,75.705424456463
"60 to 69yo","status quo","months 4 to 6","COVID-19",4.42985555024547,3.58477966677154,5.44728072438443,51.2614786641128,3.29142813455959,170.012104739003,46.9446882995782,-0.89071301092281,166.037606386287,"infections - endemic",33911,33943,67854,6.53439721913439e-05,0.00076267099057515,0.000697327018383806,0.999934656027809,0.999237329009425,0.999302672981616,0.999099126283948,0.99055466453547,0.992143548753885,0.261197670901758,0.211369442871523,0.321188133973898,3.02253170158213,0.194072549981872,10.0244274963938,2.7680006957291,-0.0525191309865711,9.7900790620132
"60 to 69yo","status quo","months 4 to 6","Hib disease",0,0,0,0,0,0,0,0,0,"infections - endemic",33911,33943,67854,0,0,0,1,1,1,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,0,0,0,0,0,0
"60 to 69yo","status quo","months 4 to 6","breast cancer",12.8284327814859,9.63131557737726,16.3552526972682,16.3837741514167,12.8375884523797,20.3658039028493,3.77014548526476,1.10127933911681,7.32201938980367,"NCDs",33911,33943,67854,0.000189229816959943,0.000243758658295753,5.60025938043446e-05,0.99981077018304,0.999756241341704,0.999943997406196,0.999099126283948,0.99055466453547,0.992143548753885,0.756403166161527,0.567891473660212,0.96435512695204,0.96603683808456,0.756943012187177,1.20082934649447,0.222299171731992,0.0649347580585556,0.431728391416343
"60 to 69yo","status quo","months 4 to 6","pertussis",0,0,0,0.000105829869804305,0,0.00128219178775867,0.000105999624605316,0,0.00128424846809091,"infections - epidemic",33911,33943,67854,0,1.57454239985852e-09,1.57454239985852e-09,1,0.999999998425458,0.999999998425458,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,6.24004895671804e-06,0,7.56019027738658e-05,6.25005821280903e-06,0,7.57231708618374e-05
"60 to 69yo","status quo","months 4 to 6","ischaemic stroke",9.85111738515973,7.16354073545591,12.3089012358182,13.4418267977463,10.5295960840121,16.7106571907134,3.81975266270246,1.09135790362927,6.91524053481458,"NCDs",33911,33943,67854,0.000145311993397589,0.000199988209980252,5.67394700386123e-05,0.999854688006602,0.99980001179002,0.999943260529961,0.999099126283948,0.99055466453547,0.992143548753885,0.580851652519677,0.422384011010759,0.725770016130063,0.792570731124999,0.620856807064019,0.985310849968956,0.225224160833729,0.0643497602382083,0.407743480782102
"60 to 69yo","status quo","months 4 to 6","hepatitis E",0,0,0,0.0476132733683059,0,0.675153676283251,0.0476896467188644,0,0.676236646319795,"infections - epidemic",33911,33943,67854,0,7.08392799245439e-07,7.08392799245439e-07,1,0.999999291607201,0.999999291607201,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,0.00280742249194132,0,0.0398091011649744,0.00281192569550148,0,0.0398729563512199
"60 to 69yo","status quo","months 4 to 6","ischaemic heart disease",91.6473628540266,83.2849031670299,100.049786506075,277.99916660188,266.251188280489,290.499966468317,187.683795117772,168.485817449385,207.268708770174,"NCDs",33911,33943,67854,0.00135187313938751,0.00413608630294456,0.00278789754472839,0.998648126860612,0.995863913697055,0.997212102455272,0.999099126283948,0.99055466453547,0.992143548753885,5.40380548535801,4.91072958965926,5.89923777721303,16.3916710162293,15.6989747103234,17.1287559555658,11.0664037675108,9.93443298513866,12.2211894648764
"60 to 69yo","status quo","months 4 to 6","meningococcal meningitis",0,0,0,0.836719532137127,0,10.6995087784173,0.838061659439587,0,10.716671163545,"infections - epidemic",33911,33943,67854,0,1.24487574498187e-05,1.24487574498187e-05,1,0.99998755124255,0.99998755124255,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,0.0493355123013247,0,0.6308753730267,0.049414648183179,0,0.631887319121021
"60 to 69yo","status quo","months 4 to 6","hepatitis A",0,0,0,3.97212420478724e-05,0,0.000525473400661435,3.97849563050308e-05,0,0.000526316278317156,"infections - epidemic",33911,33943,67854,0,5.90974739882689e-10,5.90974739882689e-10,1,0.999999999409025,0.999999999409025,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,2.34208447443718e-06,0,3.09834997590357e-05,2.34584125959287e-06,0,3.10331983729143e-05
"60 to 69yo","status quo","months 4 to 6","Influenza, para-influenza",0.150031066431713,0.121409899313455,0.18448938728646,1.73613207555203,0.111474622030047,5.75799754438479,1.58993031917255,-0.0301668127544127,5.62338858939165,"infections - endemic",33911,33943,67854,2.21308025093691e-06,2.58302648370058e-05,2.36171845860689e-05,0.999997786919749,0.999974169735163,0.999976382815414,0.999099126283948,0.99055466453547,0.992143548753885,0.00884628509223034,0.00715869458166288,0.0108780518278176,0.102367594014865,0.00657288060719916,0.339508936711946,0.0937470966160392,-0.00177872644843813,0.331571985917968
"60 to 69yo","status quo","months 4 to 6","rotavirus",0.0047385555739463,0.00383458952073693,0.00582688129366921,0.114435000933738,0.0138301542644082,0.290945891060599,0.109912992200857,0.00891777103697632,0.286706072183996,"infections - endemic",33911,33943,67854,6.98975486083123e-08,1.7025699958925e-06,1.6326724472842e-06,0.999999930102451,0.999998297430004,0.999998367327553,0.999099126283948,0.99055466453547,0.992143548753885,0.000279399557234938,0.000226098986822556,0.000343570530746333,0.00674743349405077,0.000815467692140724,0.0171550490171749,0.00648080219300067,0.000525818731124157,0.0169050564828692
"60 to 69yo","status quo","months 4 to 6","diabetes type 1",0.859225248604196,0.359675685462221,1.50863968068876,9.25178056676129,5.72540596101502,13.4022046111649,8.39353442245787,4.23645295317909,13.5129951340279,"NCDs",33911,33943,67854,1.26742712294043e-05,0.000137648480561205,0.000124679458838094,0.999987325728771,0.999862351519439,0.999875320541162,0.999099126283948,0.99055466453547,0.992143548753885,0.0506625173597284,0.0212075654063979,0.0889539548990581,0.545512942425018,0.337587238460022,0.790234487260224,0.494908156013857,0.249794069288318,0.796767031313088
"60 to 69yo","status quo","months 4 to 6","diphtheria",0,0,0,0.00293930752548936,0,0.0416177391880534,0.00294402227724161,0,0.0416844954927476,"infections - epidemic",33911,33943,67854,0,4.37311728122145e-08,4.37311728122145e-08,1,0.999999956268827,0.999999956268827,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,0.000173310454712071,0,0.00245390767730881,0.00017358845072404,0,0.00245784383078071
"60 to 69yo","status quo","months 4 to 6","other viral gastroenteritis",0.00947711114789258,0.00766917904147387,0.0116537625873384,0.228870001867477,0.0276603085288164,0.581891782121197,0.219825984401714,0.0178355420739526,0.573412144367992,"infections - endemic",33911,33943,67854,1.39795097216624e-07,3.40513999178502e-06,3.2653448945684e-06,0.999999860204903,0.999996594860008,0.999996734655105,0.999099126283948,0.99055466453547,0.992143548753885,0.000558799114469876,0.000452197973645112,0.000687141061492663,0.0134948669881016,0.00163093538428145,0.0343100980343497,0.0129616043860013,0.00105163746224831,0.0338101129657384
"60 to 69yo","status quo","months 4 to 6","lung cancer",22.0101537520354,16.804847304096,27.4352620077572,29.0529683108253,23.2483179766475,34.8774297382939,7.53036953504199,1.71640833934422,14.0388312148675,"NCDs",33911,33943,67854,0.000324667668818345,0.000432251599021428,0.000111857812361836,0.999675332331182,0.999567748400979,0.999888142187638,0.999099126283948,0.99055466453547,0.992143548753885,1.29778518306374,0.990864583710037,1.61766596127691,1.71305081384644,1.37079108765687,2.0564786619684,0.444013345643637,0.101204622920091,0.827771915791497
"60 to 69yo","status quo","months 4 to 6","bacterial gastroenteritis",0.00947711114789258,0.00766917904147387,0.0116537625873384,0.228870001867477,0.0276603085288164,0.581891782121197,0.219825984401714,0.0178355420739526,0.573412144367992,"infections - endemic",33911,33943,67854,1.39795097216624e-07,3.40513999178502e-06,3.2653448945684e-06,0.999999860204903,0.999996594860008,0.999996734655105,0.999099126283948,0.99055466453547,0.992143548753885,0.000558799114469876,0.000452197973645112,0.000687141061492663,0.0134948669881016,0.00163093538428145,0.0343100980343497,0.0129616043860013,0.00105163746224831,0.0338101129657384
"60 to 69yo","status quo","months 4 to 6","cholera",0,0,0,295.89033355915,0,4332.54081406328,296.364951970637,0,4339.49036058662,"infections - epidemic",33911,33943,67854,0,0.00440227203112565,0.00440227203112565,1,0.995597727968874,0.995597727968874,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,17.4465882897043,0,255.459699957357,17.4745732256106,0,255.8694662229
"60 to 69yo","status quo","months 4 to 6","chronic kidney disease",14.56686526122,11.1799192231174,17.8838743604827,21.7030526999722,17.9389449747374,26.3586596232889,7.32201938980367,3.10540930759966,12.4216372303986,"NCDs",33911,33943,67854,0.000214873109912459,0.000322899165856103,0.000108762932177911,0.999785126890088,0.999677100834144,0.999891237067822,0.999099126283948,0.99055466453547,0.992143548753885,0.858906398959117,0.659201824715536,1.05448727992923,1.27967757693064,1.05773440977699,1.55418623104173,0.431728391416343,0.18310431776872,0.73241727107488
"60 to 69yo","status quo","months 4 to 6","colorectal cancer",3.25706315168567,1.66849554089419,5.25526140425357,3.3678858594206,1.93158159584417,5.29946745526477,0,-0.724264790590336,1.44852958118067,"NCDs",33911,33943,67854,4.80443304742535e-05,5.01075839302031e-05,0,0.999951955669526,0.99994989241607,1,0.999099126283948,0.99055466453547,0.992143548753885,0.192046286735715,0.0983795395241238,0.309866094549037,0.198580728505895,0.113891888407793,0.312472616913688,0,-0.0427048408853564,0.0854096817707128
"60 to 69yo","status quo","months 4 to 6","bacterial dysentery",0,0,0,0.00514734203210407,0,0.0730788053216443,0.00515559854818986,0,0.0731960262733326,"infections - epidemic",33911,33943,67854,0,7.65824269755652e-08,7.65824269755652e-08,1,0.999999923417573,0.999999923417573,0.999099126283948,0.99055466453547,0.992143548753885,0,0,0,0.00030350284221927,0,0.00430894721640276,0.000303989671360065,0,0.00431585891797284
"70 to 79yo","ceasefire","months 1 to 3","COVID-19",15.3535606116451,12.4115115029513,18.9411816101538,134.110733815367,8.045383772322,464.010604554399,119.224939567524,-7.00164568860463,450.435851918785,"infections - endemic",14216,15890,30106,0.0005114020399878,0.00449861745239035,0.00398721541240254,0.999488597960012,0.99550138254761,0.996012784587597,0.997226003133333,0.990219370777213,0.993217480059468,2.04038085608804,1.64940309979504,2.51715060282058,17.8223788471093,1.06917525153589,61.6637650706608,15.8441608702364,-0.93046975782965,59.8597753574975
"70 to 79yo","ceasefire","months 1 to 3","bacterial dysentery",0,0,0,0.000573526147579825,0,0.00559647133857074,0.000575262625493123,0,0.00561341589970862,"infections - epidemic",14216,15890,30106,0,1.92383910184016e-08,1.92383910184016e-08,1,0.999999980761609,0.999999980761609,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,7.62176150267214e-05,0,0.000743731911424138,7.64483808002728e-05,0,0.000745983725126187
"70 to 79yo","ceasefire","months 1 to 3","ischaemic stroke",19.4459070611,14.6093609459033,24.112924755764,25.3892246667277,19.9430181274531,31.1919101794822,5.82025443314848,1.09253922806542,11.6504410410976,"NCDs",14216,15890,30106,0.000647711419650568,0.000851657476914901,0.000194645585597555,0.999352288580349,0.999148342523085,0.999805354414402,0.997226003133333,0.990219370777213,0.993217480059468,2.58422508630618,1.94148192381464,3.20443910701966,3.37405044153852,2.6502876713177,4.14518677490107,0.773471120044336,0.145190824581701,1.54826215667578
"70 to 79yo","ceasefire","months 1 to 3","hemorrhagic stroke",23.7140343545107,17.830400936024,29.3284167521513,38.2719786805393,30.8354312060024,46.2531468090036,14.3221960624575,5.15479872150864,25.7739936075432,"NCDs",14216,15890,30106,0.000789875772271308,0.00128379724971766,0.000478974290839035,0.999210124227729,0.998716202750282,0.999521025709161,0.997226003133333,0.990219370777213,0.993217480059468,3.15142936165954,2.36953561759767,3.89754152760332,5.08607837618814,4.09781321175934,6.14671981763901,1.90331971860739,0.685036708708209,3.42518354354104
"70 to 79yo","ceasefire","months 1 to 3","polio - wildtype",0,0,0,3.88490752522021,0,4.25679264953098,3.89666994641272,0,4.26968103561171,"infections - epidemic",14216,15890,30106,0,0.00013031554072278,0.00013031554072278,1,0.999869684459277,0.999869684459277,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,0.516277047561176,0,0.565697980431438,0.517840191097031,0,0.567410756828403
"70 to 79yo","ceasefire","months 1 to 3","meningococcal meningitis",0,0,0,0.0330457790810639,0,0.153234586015357,0.033145832523691,0,0.15369853779034,"infections - epidemic",14216,15890,30106,0,1.10848933767355e-06,1.10848933767355e-06,1,0.999998891510662,0.999998891510662,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,0.00439155299001962,0,0.0203638050941207,0.00440484939298996,0,0.0204254610411528
"70 to 79yo","ceasefire","months 1 to 3","pneumococcal disease",5.92657553097738,4.7909251955566,7.31142086828996,51.7676266486833,3.10557113157201,179.111149825426,46.0216120153406,-2.70268135608782,173.871205890318,"infections - endemic",14216,15890,30106,0.000197404556073124,0.00173649596930257,0.00153909141322945,0.999802595443927,0.998263504030697,0.998460908586771,0.997226003133333,0.990219370777213,0.993217480059468,0.787600450568736,0.636680461244236,0.971636713320208,6.87955563212963,0.412708689818384,23.802619500426,6.11595046240881,-0.359167455585847,23.1062675881497
"70 to 79yo","ceasefire","months 1 to 3","diabetes type 1",0.44875170141,0.219389720689333,0.718002722256,1.28728518201038,0.396087748310885,2.62408133255961,0.804506158848169,0,2.37378977734213,"NCDs",14216,15890,30106,1.49471866073208e-05,4.31807613100379e-05,2.69049358931774e-05,0.999985052813393,0.99995681923869,0.999973095064107,0.997226003133333,0.990219370777213,0.993217480059468,0.0596359635301426,0.0291553599480697,0.0954175416482282,0.171071200234012,0.0526372923796961,0.348722062015487,0.106913243555616,0,0.315460064318424
